ID;Monat_Jahr;Abfallfraktion;Unterkategorie;Entsorgungsart;Abfuhrgebiet;Annahmestelle;Deponie Anlieferung;Gewicht in kg;Gewicht in t
1262;2018-09;Papier;;Strassensammlung;A;;;7590.0;7.59
1265;2018-09;Papier;;Strassensammlung;D;;;6750.0;6.75
1266;2018-09;Papier;;Strassensammlung;K;;;7080.0;7.08
1268;2018-09;Karton;;Strassensammlung;E;;;9240.0;9.24
1269;2018-09;Karton;;Strassensammlung;G;;;4840.0;4.84
1277;2018-09;Karton;;Strassensammlung;K;;;3150.0;3.15
1284;2018-10;Papier;;Strassensammlung;A;;;11930.0;11.93
1290;2018-10;Papier;;Strassensammlung;E;;;15570.0;15.57
1297;2018-10;Papier;;Strassensammlung;H;;;6330.0;6.33
1303;2018-10;Karton;;Strassensammlung;C;;;3320.0;3.32
1304;2018-10;Papier;;Strassensammlung;L;;;18070.0;18.07
1305;2018-11;Karton;;Strassensammlung;I;;;3530.0;3.53
1310;2018-11;Karton;;Strassensammlung;K;;;3240.0;3.24
1311;2018-11;Karton;;Strassensammlung;B;;;6620.0;6.62
1314;2018-11;Papier;;Strassensammlung;C;;;12250.0;12.25
1329;2018-12;Papier;;Strassensammlung;F;;;12760.0;12.76
1330;2018-12;Papier;;Strassensammlung;H;;;8100.0;8.1
1335;2018-12;Karton;;Strassensammlung;G;;;4830.0;4.83
1337;2018-12;Karton;;Strassensammlung;L;;;15140.0;15.14
1339;2018-12;Karton;;Strassensammlung;A;;;4130.0;4.13
1340;2018-12;Karton;;Strassensammlung;F;;;8320.0;8.32
1344;2018-12;Karton;;Strassensammlung;B;;;7070.0;7.07
1354;2019-01;Papier;;Strassensammlung;K;;;9670.0;9.67
1359;2019-01;Karton;;Strassensammlung;L;;;8960.0;8.96
1360;2019-01;Papier;;Strassensammlung;I;;;4900.0;4.9
1366;2019-01;Papier;;Strassensammlung;B;;;8320.0;8.32
1368;2019-01;Karton;;Strassensammlung;G;;;4050.0;4.05
1373;2019-01;Karton;;Strassensammlung;F;;;8350.0;8.35
1374;2019-01;Karton;;Strassensammlung;H;;;3100.0;3.1
1377;2019-02;Karton;;Strassensammlung;B;;;6550.0;6.55
1381;2019-02;Karton;;Strassensammlung;L;;;13530.0;13.53
1399;2019-03;Papier;;Strassensammlung;B;;;7440.0;7.44
1411;2019-03;Papier;;Strassensammlung;E;;;27280.0;27.28
1413;2019-03;Papier;;Strassensammlung;C;;;12010.0;12.01
1416;2019-03;Papier;;Strassensammlung;A;;;12870.0;12.87
1417;2019-03;Papier;;Strassensammlung;F;;;22760.0;22.76
1422;2019-04;Papier;;Strassensammlung;E;;;13000.0;13.0
1423;2019-04;Papier;;Strassensammlung;G;;;5560.0;5.56
1424;2019-04;Papier;;Strassensammlung;C;;;6020.0;6.02
1425;2019-04;Karton;;Strassensammlung;L;;;14210.0;14.21
1428;2019-04;Papier;;Strassensammlung;F;;;10450.0;10.45
1433;2019-04;Karton;;Strassensammlung;E;;;8080.0;8.08
1437;2019-04;Karton;;Strassensammlung;I;;;5000.0;5.0
1440;2019-04;Karton;;Strassensammlung;H;;;3030.0;3.03
1446;2019-05;Papier;;Strassensammlung;C;;;11010.0;11.01
1448;2019-05;Papier;;Strassensammlung;I;;;10130.0;10.13
1451;2019-05;Papier;;Strassensammlung;H;;;10950.0;10.95
1453;2019-05;Papier;;Strassensammlung;K;;;11700.0;11.7
1457;2019-05;Papier;;Strassensammlung;C;;;5420.0;5.42
1460;2019-05;Papier;;Strassensammlung;A;;;6590.0;6.59
1462;2019-05;Papier;;Strassensammlung;H;;;4660.0;4.66
1467;2019-05;Karton;;Strassensammlung;G;;;5140.0;5.14
1476;2019-06;Karton;;Strassensammlung;B;;;6530.0;6.53
1482;2019-06;Papier;;Strassensammlung;A;;;9760.0;9.76
1485;2019-06;Papier;;Strassensammlung;D;;;13020.0;13.02
1488;2019-06;Papier;;Strassensammlung;E;;;12280.0;12.28
1489;2019-06;Papier;;Strassensammlung;G;;;5880.0;5.88
1491;2019-06;Karton;;Strassensammlung;L;;;12830.0;12.83
1492;2019-06;Papier;;Strassensammlung;I;;;5580.0;5.58
1496;2019-07;Papier;;Strassensammlung;D;;;6430.0;6.43
1499;2019-07;Karton;;Strassensammlung;E;;;9080.0;9.08
1506;2019-07;Karton;;Strassensammlung;H;;;2880.0;2.88
1510;2019-07;Papier;;Strassensammlung;E;;;19360.0;19.36
1517;2019-07;Papier;;Strassensammlung;H;;;8100.0;8.1
1526;2019-08;Papier;;Strassensammlung;A;;;4790.0;4.79
1533;2019-08;Karton;;Strassensammlung;G;;;4330.0;4.33
1536;2019-08;Karton;;Strassensammlung;I;;;4700.0;4.7
1540;2019-08;Karton;;Strassensammlung;D;;;4000.0;4.0
1543;2019-09;Papier;;Strassensammlung;E;;;24130.0;24.13
1546;2019-09;Papier;;Strassensammlung;L;;;10230.0;10.23
1550;2019-09;Papier;;Strassensammlung;H;;;10310.0;10.31
1553;2019-09;Papier;;Strassensammlung;B;;;13590.0;13.59
1568;2019-10;Papier;;Strassensammlung;L;;;16530.0;16.53
1574;2019-10;Karton;;Strassensammlung;K;;;2910.0;2.91
1580;2019-10;Papier;;Strassensammlung;I;;;10670.0;10.67
1588;2019-10;Papier;;Strassensammlung;G;;;6140.0;6.14
1590;2019-10;Papier;;Strassensammlung;L;;;14840.0;14.84
1591;2019-10;Papier;;Strassensammlung;I;;;5510.0;5.51
1595;2019-11;Papier;;Strassensammlung;D;;;7150.0;7.15
1596;2019-11;Papier;;Strassensammlung;K;;;5960.0;5.96
1597;2019-11;Papier;;Strassensammlung;B;;;6610.0;6.61
1608;2019-11;Karton;;Strassensammlung;B;;;6580.0;6.58
1611;2019-11;Papier;;Strassensammlung;C;;;11320.0;11.32
1614;2019-11;Papier;;Strassensammlung;A;;;13720.0;13.72
1625;2019-12;Papier;;Strassensammlung;A;;;6040.0;6.04
1628;2019-12;Papier;;Strassensammlung;D;;;7300.0;7.3
1629;2019-12;Papier;;Strassensammlung;K;;;6500.0;6.5
1633;2019-12;Karton;;Strassensammlung;G;;;4040.0;4.04
1643;2020-01;Papier;;Strassensammlung;G;;;7000.0;7.0
1645;2020-01;Karton;;Strassensammlung;L;;;14190.0;14.19
1646;2020-01;Papier;;Strassensammlung;I;;;8700.0;8.7
1648;2020-01;Papier;;Strassensammlung;F;;;17120.0;17.12
1659;2020-01;Papier;;Strassensammlung;F;;;7830.0;7.83
1665;2020-02;Karton;;Strassensammlung;G;;;4820.0;4.82
1673;2020-02;Karton;;Strassensammlung;K;;;3980.0;3.98
1674;2020-02;Karton;;Strassensammlung;B;;;7590.0;7.59
1675;2020-02;Papier;;Strassensammlung;E;;;23500.0;23.5
1679;2020-02;Papier;;Strassensammlung;I;;;10080.0;10.08
1680;2020-02;Papier;;Strassensammlung;A;;;10250.0;10.25
1683;2020-02;Papier;;Strassensammlung;D;;;13540.0;13.54
1684;2020-02;Papier;;Strassensammlung;K;;;9720.0;9.72
1685;2020-02;Papier;;Strassensammlung;B;;;12580.0;12.58
1687;2020-03;Papier;;Strassensammlung;G;;;4640.0;4.64
1694;2020-03;Papier;;Strassensammlung;D;;;7180.0;7.18
1695;2020-03;Papier;;Strassensammlung;K;;;6560.0;6.56
1700;2020-03;Papier;;Strassensammlung;L;;;12920.0;12.92
1701;2020-03;Karton;;Strassensammlung;I;;;4950.0;4.95
1702;2020-03;Karton;;Strassensammlung;A;;;3500.0;3.5
1703;2020-03;Karton;;Strassensammlung;F;;;8800.0;8.8
1704;2020-03;Karton;;Strassensammlung;H;;;4000.0;4.0
1709;2020-03;Papier;;Strassensammlung;G;;;8500.0;8.5
1710;2020-04;Papier;;Strassensammlung;C;;;9870.0;9.87
1712;2020-04;Papier;;Strassensammlung;I;;;10290.0;10.29
1713;2020-04;Papier;;Strassensammlung;A;;;10360.0;10.36
1716;2020-04;Papier;;Strassensammlung;D;;;14880.0;14.88
1717;2020-04;Papier;;Strassensammlung;K;;;12120.0;12.12
1722;2020-04;Papier;;Strassensammlung;L;;;10990.0;10.99
1728;2020-04;Papier;;Strassensammlung;K;;;4320.0;4.32
1738;2020-05;Karton;;Strassensammlung;D;;;6000.0;6.0
1746;2020-05;Papier;;Strassensammlung;A;;;7970.0;7.97
1755;2020-05;Karton;;Strassensammlung;L;;;13030.0;13.03
1764;2020-06;Karton;;Strassensammlung;G;;;5990.0;5.99
1772;2020-06;Karton;;Strassensammlung;K;;;4100.0;4.1
1780;2020-06;Papier;;Strassensammlung;F;;;17270.0;17.27
1782;2020-07;Papier;;Strassensammlung;D;;;9780.0;9.78
1784;2020-07;Papier;;Strassensammlung;K;;;9110.0;9.11
1790;2020-07;Karton;;Strassensammlung;I;;;3990.0;3.99
1794;2020-07;Karton;;Strassensammlung;D;;;3440.0;3.44
1795;2020-07;Karton;;Strassensammlung;L West;;;2290.0;2.29
1800;2020-07;Papier;;Strassensammlung;C;;;6800.0;6.8
1803;2020-07;Papier;;Strassensammlung;A;;;6650.0;6.65
1804;2020-07;Papier;;Strassensammlung;F;;;14480.0;14.48
1812;2020-08;Karton;;Strassensammlung;C;;;2890.0;2.89
1813;2020-08;Karton;;Strassensammlung;L Ost;;;8060.0;8.06
1814;2020-08;Karton;;Strassensammlung;I;;;3350.0;3.35
1817;2020-08;Karton;;Strassensammlung;H;;;2860.0;2.86
1819;2020-08;Karton;;Strassensammlung;L West;;;3130.0;3.13
1820;2020-08;Karton;;Strassensammlung;K;;;3170.0;3.17
1824;2020-08;Papier;;Strassensammlung;C;;;7920.0;7.92
1832;2020-08;Papier;;Strassensammlung;K;;;8300.0;8.3
1833;2020-08;Papier;;Strassensammlung;B;;;10250.0;10.25
1834;2020-08;Karton;;Strassensammlung;E;;;8020.0;8.02
1836;2020-09;Karton;;Strassensammlung;C;;;2850.0;2.85
1841;2020-09;Karton;;Strassensammlung;H;;;2730.0;2.73
1850;2020-09;Papier;;Strassensammlung;I;;;9800.0;9.8
1851;2020-09;Papier;;Strassensammlung;A;;;9420.0;9.42
1868;2020-10;Karton;;Strassensammlung;K;;;2430.0;2.43
1875;2020-10;Papier;;Strassensammlung;A;;;9980.0;9.98
1876;2020-10;Papier;;Strassensammlung;F;;;18860.0;18.86
1881;2020-10;Papier;;Strassensammlung;B;;;12490.0;12.49
1887;2020-10;Karton;;Strassensammlung;A;;;3300.0;3.3
1888;2020-11;Karton;;Strassensammlung;F;;;7340.0;7.34
1890;2020-11;Karton;;Strassensammlung;D;;;3150.0;3.15
1901;2020-11;Papier;;Strassensammlung;H;;;10640.0;10.64
1911;2020-11;Karton;;Strassensammlung;A;;;3720.0;3.72
1913;2020-12;Karton;;Strassensammlung;H;;;3370.0;3.37
1915;2020-12;Karton;;Strassensammlung;L West;;;5610.0;5.61
1926;2020-12;Papier;;Strassensammlung;D;;;13360.0;13.36
1927;2020-12;Papier;;Strassensammlung;L West;;;15160.0;15.16
1928;2020-12;Papier;;Strassensammlung;K;;;10450.0;10.45
1945;2021-01;Papier;;Strassensammlung;L Ost;;;6430.0;6.43
1947;2021-01;Papier;;Strassensammlung;A;;;7110.0;7.11
1950;2021-01;Papier;;Strassensammlung;D;;;8720.0;8.72
1958;2021-01;Karton;;Strassensammlung;I;;;4190.0;4.19
1965;2021-01;Karton;;Strassensammlung;B;;;7440.0;7.44
1972;2021-02;Papier;;Strassensammlung;F;;;15710.0;15.71
1977;2021-02;Papier;;Strassensammlung;B;;;13270.0;13.27
1978;2021-02;Karton;;Strassensammlung;E;;;10200.0;10.2
1979;2021-02;Karton;;Strassensammlung;G;;;4740.0;4.74
1989;2021-02;Karton;;Strassensammlung;B;;;6970.0;6.97
1999;2021-03;Papier;;Strassensammlung;L West;;;7610.0;7.61
2004;2021-03;Karton;;Strassensammlung;C;;;3670.0;3.67
2007;2021-03;Karton;;Strassensammlung;A;;;3240.0;3.24
2009;2021-03;Karton;;Strassensammlung;H;;;3220.0;3.22
2013;2021-03;Karton;;Strassensammlung;B;;;6430.0;6.43
2018;2021-04;Papier;;Strassensammlung;I;;;9760.0;9.76
2019;2021-04;Papier;;Strassensammlung;A;;;8830.0;8.83
2021;2021-04;Papier;;Strassensammlung;H;;;7850.0;7.85
2024;2021-04;Papier;;Strassensammlung;K;;;7940.0;7.94
2043;2021-04;Papier;;Strassensammlung;A;;;9710.0;9.71
2044;2021-05;Papier;;Strassensammlung;F;;;19930.0;19.93
2047;2021-05;Papier;;Strassensammlung;L West;;;4800.0;4.8
2054;2021-05;Karton;;Strassensammlung;I;;;3700.0;3.7
2061;2021-05;Karton;;Strassensammlung;B;;;5980.0;5.98
2068;2021-05;Papier;;Strassensammlung;F;;;16970.0;16.97
2081;2021-06;Karton;;Strassensammlung;H;;;3330.0;3.33
2088;2021-06;Papier;;Strassensammlung;C;;;8210.0;8.21
2089;2021-06;Papier;;Strassensammlung;L Ost;;;6360.0;6.36
2091;2021-06;Papier;;Strassensammlung;A;;;8400.0;8.4
2092;2021-06;Papier;;Strassensammlung;F;;;16500.0;16.5
2097;2021-07;Papier;;Strassensammlung;B;;;10070.0;10.07
2099;2021-07;Karton;;Strassensammlung;G;;;8030.0;8.03
2102;2021-07;Karton;;Strassensammlung;I;;;4580.0;4.58
2105;2021-07;Karton;;Strassensammlung;H;;;3530.0;3.53
2116;2021-07;Papier;;Strassensammlung;F;;;12560.0;12.56
2125;2021-08;Karton;;Strassensammlung;L Ost;;;8830.0;8.83
2131;2021-08;Karton;;Strassensammlung;L West;;;3290.0;3.29
2149;2021-09;Karton;;Strassensammlung;L Ost;;;9870.0;9.87
2150;2021-09;Karton;;Strassensammlung;I;;;3980.0;3.98
2154;2021-09;Karton;;Strassensammlung;D;;;3320.0;3.32
2160;2021-09;Papier;;Strassensammlung;C;;;8490.0;8.49
2163;2021-09;Papier;;Strassensammlung;A;;;8760.0;8.76
2171;2021-09;Karton;;Strassensammlung;G;;;4350.0;4.35
2174;2021-09;Karton;;Strassensammlung;I;;;4200.0;4.2
2180;2021-10;Karton;;Strassensammlung;K;;;2220.0;2.22
2181;2021-10;Karton;;Strassensammlung;B;;;5120.0;5.12
2182;2021-10;Papier;;Strassensammlung;E;;;21300.0;21.3
2185;2021-10;Papier;;Strassensammlung;L Ost;;;6210.0;6.21
2194;2021-10;Karton;;Strassensammlung;E;;;8980.0;8.98
2203;2021-11;Karton;;Strassensammlung;L West;;;3860.0;3.86
2211;2021-11;Papier;;Strassensammlung;A;;;8800.0;8.8
2214;2021-11;Papier;;Strassensammlung;D;;;12480.0;12.48
2216;2021-11;Papier;;Strassensammlung;K;;;9760.0;9.76
2219;2021-11;Karton;;Strassensammlung;G;;;4200.0;4.2
2222;2021-11;Karton;;Strassensammlung;I;;;4570.0;4.57
2235;2021-12;Papier;;Strassensammlung;A;;;8820.0;8.82
2240;2021-12;Papier;;Strassensammlung;K;;;9880.0;9.88
2248;2021-12;Karton;;Strassensammlung;F;;;8280.0;8.28
2250;2021-12;Karton;;Strassensammlung;D;;;4410.0;4.41
2253;2021-12;Karton;;Strassensammlung;B;;;6430.0;6.43
2255;2015-01;Karton;;Annahmestelle;;RE West;;16120.0;16.12
2258;2015-03;Papier;;Annahmestelle;;RE West;;25470.0;25.47
2261;2015-04;Karton;;Annahmestelle;;RE West;;11240.0;11.24
2265;2015-06;Karton;;Annahmestelle;;RE West;;14970.0;14.97
2272;2015-10;Papier;;Annahmestelle;;RE West;;35460.0;35.46
2277;2015-12;Karton;;Annahmestelle;;RE West;;17050.0;17.05
2285;2016-04;Karton;;Annahmestelle;;RE West;;9770.0;9.77
2295;2016-09;Karton;;Annahmestelle;;RE West;;12160.0;12.16
2299;2016-11;Karton;;Annahmestelle;;RE West;;12520.0;12.52
2300;2016-12;Papier;;Annahmestelle;;RE West;;30490.0;30.49
2302;2017-01;Papier;;Annahmestelle;;RE West;;19210.0;19.21
2307;2017-03;Karton;;Annahmestelle;;RE West;;10500.0;10.5
2308;2017-04;Papier;;Annahmestelle;;RE West;;15150.0;15.15
2309;2017-04;Karton;;Annahmestelle;;RE West;;11740.0;11.74
2310;2017-05;Papier;;Annahmestelle;;RE West;;14330.0;14.33
2322;2017-11;Papier;;Annahmestelle;;RE West;;24240.0;24.24
2323;2017-11;Karton;;Annahmestelle;;RE West;;5750.0;5.75
2342;2018-09;Papier;;Annahmestelle;;RE West;;12160.0;12.16
2345;2018-10;Karton;;Annahmestelle;;RE West;;6210.0;6.21
2347;2018-11;Karton;;Annahmestelle;;RE West;;7750.0;7.75
2351;2019-01;Karton;;Annahmestelle;;RE West;;7270.0;7.27
2357;2019-04;Karton;;Annahmestelle;;RE West;;6880.0;6.88
2358;2019-05;Papier;;Annahmestelle;;RE West;;17890.0;17.89
2359;2019-05;Karton;;Annahmestelle;;RE West;;6960.0;6.96
2363;2019-07;Karton;;Annahmestelle;;RE West;;6800.0;6.8
2364;2019-08;Papier;;Annahmestelle;;RE West;;17750.0;17.75
2366;2019-09;Papier;;Annahmestelle;;RE West;;15580.0;15.58
2396;2020-12;Papier;;Annahmestelle;;RE West;;47680.0;47.68
2398;2021-01;Papier;;Annahmestelle;;RE West;;27080.0;27.08
2399;2021-01;Karton;;Annahmestelle;;RE West;;30200.0;30.2
2401;2021-02;Karton;;Annahmestelle;;RE West;;30690.0;30.69
2404;2021-04;Papier;;Annahmestelle;;RE West;;36250.0;36.25
2431;2015-05;Karton;;Annahmestelle;;RE Ost;;3870.0;3.87
2434;2015-07;Papier;;Annahmestelle;;RE Ost;;26610.0;26.61
2447;2016-01;Karton;;Annahmestelle;;RE Ost;;7470.0;7.47
2457;2016-06;Karton;;Annahmestelle;;RE Ost;;13980.0;13.98
2461;2016-08;Karton;;Annahmestelle;;RE Ost;;13390.0;13.39
2467;2016-11;Karton;;Annahmestelle;;RE Ost;;12490.0;12.49
2468;2016-12;Papier;;Annahmestelle;;RE Ost;;33880.0;33.88
2473;2017-02;Karton;;Annahmestelle;;RE Ost;;10190.0;10.19
2475;2017-03;Karton;;Annahmestelle;;RE Ost;;11800.0;11.8
2498;2018-03;Papier;;Annahmestelle;;RE Ost;;28440.0;28.44
2510;2018-09;Papier;;Annahmestelle;;RE Ost;;50500.0;50.5
2524;2019-04;Papier;;Annahmestelle;;RE Ost;;60340.0;60.34
2529;2019-06;Karton;;Annahmestelle;;RE Ost;;8450.0;8.45
2542;2020-01;Papier;;Annahmestelle;;RE Ost;;49150.0;49.15
2543;2020-01;Karton;;Annahmestelle;;RE Ost;;46330.0;46.33
2548;2020-04;Papier;;Annahmestelle;;RE Ost;;51580.0;51.58
2549;2020-04;Karton;;Annahmestelle;;RE Ost;;55200.0;55.2
2558;2020-09;Papier;;Annahmestelle;;RE Ost;;51090.0;51.09
2559;2020-09;Karton;;Annahmestelle;;RE Ost;;57990.0;57.99
2564;2020-12;Papier;;Annahmestelle;;RE Ost;;73520.0;73.52
2566;2021-01;Papier;;Annahmestelle;;RE Ost;;41490.0;41.49
2568;2021-02;Papier;;Annahmestelle;;RE Ost;;47190.0;47.19
2569;2021-02;Karton;;Annahmestelle;;RE Ost;;57130.0;57.13
2577;2021-06;Karton;;Annahmestelle;;RE Ost;;55010.0;55.01
2581;2021-08;Karton;;Annahmestelle;;RE Ost;;47260.0;47.26
2588;2021-12;Papier;;Annahmestelle;;RE Ost;;68880.0;68.88
2589;2021-12;Karton;;Annahmestelle;;RE Ost;;63110.0;63.11
2596;2015-07;Glas;;Annahmestelle;;Sammelstellen;;203260.0;203.26
2599;2015-10;Glas;;Annahmestelle;;Sammelstellen;;191080.0;191.08
2610;2016-09;Glas;;Annahmestelle;;Sammelstellen;;191100.0;191.1
2614;2017-01;Glas;;Annahmestelle;;Sammelstellen;;234450.0;234.45
2616;2017-03;Glas;;Annahmestelle;;Sammelstellen;;200790.0;200.79
2617;2017-04;Glas;;Annahmestelle;;Sammelstellen;;179300.0;179.3
2620;2017-07;Glas;;Annahmestelle;;Sammelstellen;;221430.0;221.43
2629;2018-04;Glas;;Annahmestelle;;Sammelstellen;;218650.0;218.65
2650;2020-01;Glas;;Annahmestelle;;Sammelstellen;;219130.0;219.13
2662;2021-01;Glas;;Annahmestelle;;Sammelstellen;;230190.0;230.19
2668;2021-07;Glas;;Annahmestelle;;Sammelstellen;;210150.0;210.15
2684;2015-11;Dosen;;Annahmestelle;;Sammelstellen;;12880.0;12.88
2687;2016-02;Dosen;;Annahmestelle;;Sammelstellen;;13780.0;13.78
2688;2016-03;Dosen;;Annahmestelle;;Sammelstellen;;15360.0;15.36
2690;2016-05;Dosen;;Annahmestelle;;Sammelstellen;;16560.0;16.56
2697;2016-12;Dosen;;Annahmestelle;;Sammelstellen;;15960.0;15.96
2699;2017-02;Dosen;;Annahmestelle;;Sammelstellen;;14140.0;14.14
2709;2017-12;Dosen;;Annahmestelle;;Sammelstellen;;14480.0;14.48
2711;2018-02;Dosen;;Annahmestelle;;Sammelstellen;;13760.0;13.76
2715;2018-06;Dosen;;Annahmestelle;;Sammelstellen;;14860.0;14.86
2718;2018-09;Dosen;;Annahmestelle;;Sammelstellen;;12360.0;12.36
2719;2018-10;Dosen;;Annahmestelle;;Sammelstellen;;14890.0;14.89
2725;2019-04;Dosen;;Annahmestelle;;Sammelstellen;;15870.0;15.87
2730;2019-09;Dosen;;Annahmestelle;;Sammelstellen;;13120.0;13.12
2733;2019-12;Dosen;;Annahmestelle;;Sammelstellen;;17580.0;17.58
2737;2020-04;Dosen;;Annahmestelle;;Sammelstellen;;18340.0;18.34
2743;2020-10;Dosen;;Annahmestelle;;Sammelstellen;;15640.0;15.64
2751;2021-06;Dosen;;Annahmestelle;;Sammelstellen;;16840.0;16.84
2753;2021-08;Dosen;;Annahmestelle;;Sammelstellen;;16079.999999999998;16.08
2755;2021-10;Dosen;;Annahmestelle;;Sammelstellen;;13000.0;13.0
2758;2015-01;Altmetall;;Annahmestelle;;Sammelstellen;;5850.0;5.85
2766;2015-08;Altmetall;;Annahmestelle;;Sammelstellen;;10590.0;10.59
2769;2015-10;Altmetall;;Annahmestelle;;Sammelstellen;;4860.0;4.86
2780;2016-08;Altmetall;;Annahmestelle;;Sammelstellen;;10960.0;10.96
2803;2018-04;Altmetall;;Annahmestelle;;Sammelstellen;;8020.0;8.02
2805;2018-05;Altmetall;;Annahmestelle;;Sammelstellen;;15080.0;15.08
2809;2018-09;Altmetall;;Annahmestelle;;Sammelstellen;;10890.0;10.89
2810;2018-09;Altmetall;;Strassensammlung;;;;33880.0;33.88
2813;2018-12;Altmetall;;Annahmestelle;;Sammelstellen;;7010.0;7.01
2815;2019-02;Altmetall;;Annahmestelle;;Sammelstellen;;7040.0;7.04
2819;2019-05;Altmetall;;Annahmestelle;;Sammelstellen;;9360.0;9.36
2820;2019-06;Altmetall;;Annahmestelle;;Sammelstellen;;12790.0;12.79
2824;2019-09;Altmetall;;Strassensammlung;;;;33670.0;33.67
2833;2020-05;Altmetall;;Annahmestelle;;Sammelstellen;;11340.0;11.34
2841;2020-12;Altmetall;;Annahmestelle;;Sammelstellen;;10440.0;10.44
2844;2021-03;Altmetall;;Annahmestelle;;Sammelstellen;;11480.0;11.48
2846;2021-04;Altmetall;;Strassensammlung;;;;57430.0;57.43
2849;2021-07;Altmetall;;Annahmestelle;;Sammelstellen;;5538.0;5.538
2851;2021-09;Altmetall;;Annahmestelle;;Sammelstellen;;3596.0;3.596
2853;2021-10;Altmetall;;Annahmestelle;;Sammelstellen;;8224.0;8.224
2855;2021-12;Altmetall;;Annahmestelle;;Sammelstellen;;5921.0;5.921
2867;2015-12;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;325.0;0.325
2871;2016-04;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;496.0;0.496
2872;2016-05;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;453.0;0.453
2878;2016-11;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;294.0;0.294
2884;2017-05;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;277.0;0.277
2897;2018-06;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;330.0;0.33
2900;2018-09;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;295.0;0.295
2902;2018-11;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;498.0;0.498
2907;2019-04;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;506.0;0.506
2910;2019-07;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
2926;2020-11;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;343.0;0.343
2933;2021-06;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;490.0;0.49
2936;2021-09;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;370.0;0.37
2937;2021-10;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;390.0;0.39
2939;2021-12;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;493.0;0.493
2940;2015-01;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;7.0;0.007
2943;2015-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;17.0;0.017
2948;2015-09;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
2953;2016-02;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
2961;2016-10;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
2974;2017-11;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;29.0;0.029
2977;2018-02;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
2982;2018-07;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;25.0;0.025
2991;2019-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
2992;2019-05;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
2995;2019-08;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
2998;2019-11;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3004;2020-05;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3014;2021-03;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3017;2021-06;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3031;2015-08;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3035;2015-12;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3042;2016-07;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3053;2017-06;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3057;2017-10;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3060;2018-01;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3062;2018-03;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;11.0;0.011
3065;2018-06;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3067;2018-08;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3071;2018-12;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
